1.125	3.25	-0.944577
1.25	3.25	-0.978553
1.375	3.25	-0.997263
1.5	3.25	-1.00042
1.625	3.25	-0.987961
1.75	3.25	-0.960095
1.875	3.25	-0.917251
2	3.25	-0.860098
2.125	3.25	-0.789528
2.25	3.25	-0.706642
2.375	3.25	-0.612733
2.5	3.25	-0.509267
2.625	3.25	-0.397858
2.75	3.25	-0.280245
2.875	3.25	-0.158264
3	3.25	-0.0338182
3.125	3.25	0.0911501
3.25	3.25	0.21469
3.375	3.25	0.334875
3.5	3.25	0.449826
3.625	3.25	0.557752
3.75	3.25	0.656965
3.875	3.25	0.745917
4	3.25	0.82322
4.125	3.25	0.887664
4.25	3.25	0.938243
4.375	3.25	0.974166
4.5	3.25	0.994869
4.625	3.25	1.00003
4.75	3.25	0.989555
4.875	3.25	0.963614
5	3.25	0.922604
0	3.375	-0.231294
0.125	3.375	-0.350911
0.25	3.375	-0.465046
0.375	3.375	-0.57192
0.5	3.375	-0.669869
0.625	3.375	-0.757364
0.75	3.375	-0.833043
0.875	3.375	-0.895725
1	3.375	-0.944432
1.125	3.375	-0.978405
1.25	3.375	-0.997114
1.375	3.375	-1.00027
1.5	3.375	-0.987814
1.625	3.375	-0.959951
1.75	3.375	-0.917112
1.875	3.375	-0.859965
2	3.375	-0.789403
2.125	3.375	-0.706525
2.25	3.375	-0.612627
2.375	3.375	-0.509171
2.5	3.375	-0.397775
2.625	3.375	-0.280174
2.75	3.375	-0.158206
2.875	3.375	-0.0337723
3	3.375	0.0911838
3.125	3.375	0.214713
3.25	3.375	0.334886
3.375	3.375	0.449828
3.5	3.375	0.557745
3.625	3.375	0.656953
3.75	3.375	0.745901
3.875	3.375	0.823203
4	3.375	0.887649
4.125	3.375	0.938233
4.25	3.375	0.974165
4.375	3.375	0.994881
4.5	3.375	1.00006
4.625	3.375	0.989608
4.75	3.375	0.963695
4.875	3.375	0.922718
5	3.375	0.867313
0	3.5	-0.350783
0.125	3.5	-0.46492
0.25	3.5	-0.571793
0.375	3.5	-0.669737
0.5	3.5	-0.757227
0.625	3.5	-0.832899
0.75	3.5	-0.895574
0.875	3.5	-0.944276
1	3.5	-0.978244
1.125	3.5	-0.996949
1.25	3.5	-1.0001
1.375	3.5	-0.987648
1.5	3.5	-0.959787
1.625	3.5	-0.916951
1.75	3.5	-0.859809
1.875	3.5	-0.789254
2	3.5	-0.706385
2.125	3.5	-0.612496
2.25	3.5	-0.509053
2.375	3.5	-0.397668
2.5	3.5	-0.280081
2.625	3.5	-0.158127
2.75	3.5	-0.0337081
2.875	3.5	0.0912335
3	3.5	0.214748
3.125	3.5	0.334908
3.25	3.5	0.449837
3.375	3.5	0.557743
3.5	3.5	0.656941
3.625	3.5	0.745882
3.75	3.5	0.823178
3.875	3.5	0.887622
4	3.5	0.938207
4.125	3.5	0.974143
4.25	3.5	0.994868
4.375	3.5	1.00006
4.5	3.5	0.989626
4.625	3.5	0.963737
4.75	3.5	0.92279
4.875	3.5	0.86742
5	3.5	0.798487
0	3.625	-0.464799
0.125	3.625	-0.57167
0.25	3.625	-0.669608
0.375	3.625	-0.757089
0.5	3.625	-0.832752
0.625	3.625	-0.895418
0.75	3.625	-0.944111
0.875	3.625	-0.978071
1	3.625	-0.996771
1.125	3.625	-0.999917
1.25	3.625	-0.987463
1.375	3.625	-0.959601
1.5	3.625	-0.916767
1.625	3.625	-0.859629
1.75	3.625	-0.789079
1.875	3.625	-0.706218
2	3.625	-0.612339
2.125	3.625	-0.508907
2.25	3.625	-0.397536
2.375	3.625	-0.279963
2.5	3.625	-0.158024
2.625	3.625	-0.0336214
2.75	3.625	0.0913036
2.875	3.625	0.214801
3	3.625	0.334944
3.125	3.625	0.449858
3.25	3.625	0.557749
3.375	3.625	0.656933
3.5	3.625	0.745862
3.625	3.625	0.823148
3.75	3.625	0.887585
3.875	3.625	0.938166
4	3.625	0.974101
4.125	3.625	0.994829
4.25	3.625	1.00003
4.375	3.625	0.989608
4.5	3.625	0.963737
4.625	3.625	0.922814
4.75	3.625	0.867475
4.875	3.625	0.798581
5	3.625	0.717201
0	3.75	-0.571561
0.125	3.75	-0.669491
0.25	3.75	-0.75696
0.375	3.75	-0.83261
0.5	3.75	-0.895262
0.625	3.75	-0.943942
0.75	3.75	-0.977891
0.875	3.75	-0.996581
1	3.75	-0.99972
1.125	3.75	-0.987259
1.25	3.75	-0.959394
1.375	3.75	-0.916559
1.5	3.75	-0.859423
1.625	3.75	-0.788877
1.75	3.75	-0.706023
1.875	3.75	-0.612153
2	3.75	-0.508732
2.125	3.75	-0.397373
2.25	3.75	-0.279815
2.375	3.75	-0.157893
2.5	3.75	-0.0335077
2.625	3.75	0.0913988
2.75	3.75	0.214877
2.875	3.75	0.335001
3	3.75	0.449896
3.125	3.75	0.557768
3.25	3.75	0.656934
3.375	3.75	0.745847
3.5	3.75	0.823118
3.625	3.75	0.887543
3.75	3.75	0.938114
3.875	3.75	0.974043
4	3.75	0.994769
4.125	3.75	0.999966
4.25	3.75	0.989554
4.375	3.75	0.963695
4.5	3.75	0.922789
4.625	3.75	0.867475
4.75	3.75	0.798613
4.875	3.75	0.717274
5	3.75	0.624724
0	3.875	-0.669405
0.125	3.875	-0.756855
0.25	3.875	-0.832483
0.375	3.875	-0.895115
0.5	3.875	-0.943776
0.625	3.875	-0.977708
0.75	3.875	-0.996383
0.875	3.875	-0.99951
1	3.875	-0.98704
1.125	3.875	-0.959168
1.25	3.875	-0.916329
1.375	3.875	-0.859191
1.5	3.875	-0.788647
1.625	3.875	-0.705797
1.75	3.875	-0.611934
1.875	3.875	-0.508523
2	3.875	-0.397177
2.125	3.875	-0.279634
2.25	3.875	-0.157728
2.375	3.875	-0.033362
2.5	3.875	0.0915243
2.625	3.875	0.214982
2.75	3.875	0.335083
2.875	3.875	0.449955
3	3.875	0.557805
3.125	3.875	0.65695
3.25	3.875	0.745841
3.375	3.875	0.823094
3.5	3.875	0.8875
3.625	3.875	0.938057
3.75	3.875	0.973973
3.875	3.875	0.99469
4	3.875	0.999882
4.125	3.875	0.98947
4.25	3.875	0.963614
4.375	3.875	0.922718
4.5	3.875	0.86742
4.625	3.875	0.798581
4.75	3.875	0.717274
4.875	3.875	0.624767
5	3.875	0.522498
0	4	-0.756802
0.125	4	-0.832391
0.25	4	-0.894989
0.375	4	-0.943622
0.5	4	-0.97753
0.625	4	-0.996184
0.75	4	-0.999293
0.875	4	-0.986808
1	4	-0.958924
1.125	4	-0.916077
1.25	4	-0.858934
1.375	4	-0.788389
1.5	4	-0.70554
1.625	4	-0.611682
1.75	4	-0.508279
1.875	4	-0.396944
2	4	-0.279415
2.125	4	-0.157526
2.25	4	-0.0331792
2.375	4	0.0916857
2.5	4	0.21512
2.625	4	0.335197
2.75	4	0.450044
2.875	4	0.557868
3	4	0.656987
3.125	4	0.745853
3.25	4	0.823081
3.375	4	0.887465
3.5	4	0.938
3.625	4	0.973898
3.75	4	0.994599
3.875	4	0.999779
4	4	0.989358
4.125	4	0.963499
4.25	4	0.922604
4.375	4	0.867313
4.5	4	0.798487
4.625	4	0.717201
4.75	4	0.624724
4.875	4	0.522498
5	4	0.412118
